aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
1.5037620948987205,0.037176985845923986,0.24873993638261646,1.3046796736011952,0.059048855286402094,5.639033645293043,0.54,1.95,0.56,0.4434636669516855,0.94,0.006,16.281818634463722,2.0211292056616306,0.009,27.66674796000747,4.31,0.01,0.06,0.01,1
1.9225661452346774,8.937471094893548,0.024417355902419356,1.9693223055612905,0.0029223141203225805,7.144516520260484,0.42495041782096776,1.4408760231548388,0.3856281122596774,0.6816983501137097,0.6816983501137097,0.10937933576596777,9.602095007545968,1.5767934004548385,0.0015582644097580647,33.13496687388871,1.846115706016129,0.0196115706016129,0.1745619884225806,0.020776858796774197,1
3.2423619404439576,1.2689473815348828,0.04395168226991995,0.38048317730080045,0.005453623829756004,2.888175182916887,0.51848792056748,0.7365940425609991,1.215424930505719,0.0,0.0,0.07502804198471212,6.555526309232559,1.4740918921934805,0.002848792056747999,56.80645383263744,1.4429464964715981,0.033024158865040024,0.04,0.034536238297560036,1
0.16012465412036084,14.063125576466065,0.4613088682637888,4.114060482368772,0.009006232706018042,0.823686520007689,0.48,0.18,0.74,0.19,0.005,0.112,18.311745157685053,1.6734995388271479,0.008,37.53739847324738,4.51,0.06,0.05,0.02,1
0.7656520486452052,9.342580424134843,0.03,3.0497717109451714,0.0038671739756773976,3.163552365572836,0.747723961271596,0.8970978793257878,0.6414804529464453,0.09538913732451372,0.005203043854064384,0.11504565781096576,15.361591171563918,1.3400760963516096,0.005867173975677397,21.921878245837426,2.4830716245103632,0.0026565204864520513,0.15851954705355475,0.016641301216130132,1
1.049840215648742,6.5582169935774735,0.09886459050206824,0.9832968857531024,0.05734398562341721,4.6778132503550784,0.17100925288705046,0.5716232220712687,1.078469306799236,0.2636753555857463,0.002,0.01618923491632196,17.305962988451796,1.798738433891187,0.004531539152720327,43.288797335021314,2.5965180565058885,0.07012615661088131,0.15632464441425376,0.045441548138084584,1
4.007212699549191,1.588967043962743,0.04,1.846861593823728,0.004313840617627197,3.03138406176272,0.8071539845593201,1.02001917692537,1.0423391258847363,0.24773876603050415,0.0036569203088135985,0.06886159382372803,16.137796296806613,1.775984421616952,0.004715398455932007,21.970837634142278,1.1451659644000465,0.026569203088135984,0.25635470426778445,0.05372318764745606,1
3.813259365275111,1.4750674005084183,0.026408438809173727,1.1256950284261662,0.0106740634724889,3.8131245642582745,0.4146371674895491,0.8892375710654155,0.8107256650209017,0.8678965327646602,0.9014268207660151,0.1487207631657441,13.61521577685572,1.8567773986385718,0.009,29.932890405445715,4.464292716935939,0.029286589616992445,0.1853628325104509,0.00035670519150377667,1
3.5954353458515516,26.41076236660544,0.037798916749023366,1.2827163092851772,0.002540758275683644,7.562419097086901,0.8079891674902336,1.6211956669960934,0.5819566699609346,0.31195666996093463,0.006239133399218693,0.15180433300390653,6.595624232952163,1.4352714945644578,0.0075597833498046735,1.2326899098310606,4.183668926631827,0.028804333003906536,0.15239133399218693,0.03880433300390654,1
3.1441479817882874,4.33450264989595,0.046728495717258574,1.2090562580452329,0.006654300856548286,5.064671830851837,0.6275886670269157,1.1416184261126485,0.3590052997919,0.9143844271933957,0.9143844271933957,0.17785161027857943,10.474602526736948,1.1648736241995015,0.006,9.65969629014567,0.7351263758004986,0.07308601713096571,0.1972849571725857,0.07018548715177572,1
4.090172597939933,7.357065835021135,0.025208377835483853,2.4963628401857627,0.007,4.870197804091214,0.6971269278398218,1.2999137010300335,0.7457335412447159,0.13356346391991092,0.0008347716494994432,0.15960050412302562,13.722898278311458,1.505832443290323,0.004339086597997773,24.78287307216018,5.592860469084538,0.07669543298998886,0.43547464433481625,0.07678173195995545,1
0.8984116019618577,14.955275675610464,0.03325651505057664,2.8533717424747116,0.005685871237355839,3.2284966822111967,0.03651303010115329,1.4987626455093102,0.9044389364667227,0.13149795651375548,0.002360219732298175,0.15859368929804782,7.918847725758649,1.60976954515173,0.003,24.656362294227176,3.2580411337897046,0.08325651505057664,0.20452401671606202,0.003371742474711679,1
0.0488525042840543,26.771559813958255,0.04057374785797285,0.23336039167634995,0.029426252142027147,0.09639332190918856,0.05295083476135143,0.03,1.0088525042840544,0.0,0.005590166952270286,0.109926298164149,2.2680315495691827,0.9400820954714871,0.003409833047729714,0.06590166952270286,0.8375408176251342,0.07237708690337857,0.03,0.04114749571594571,1
2.6924574190876296,0.8630628351997424,0.042612567039948465,0.41603662848067,0.005738743296005154,3.3689874858762874,0.4756754022396908,0.7293385949858249,1.2982879692796392,0.054174508373711294,0.0004924955306701027,0.060477486592010306,5.375787380043816,1.5206614050141751,0.004723734357345359,56.97291274581315,1.9560976759484534,0.027537522346649485,0.07447468714690719,0.037387432960051536,1
0.014924585117691173,24.69351810091117,0.06384426860288604,0.844296757896739,0.018768853720577208,0.1606278272209522,0.055075414882308826,0.7653525662490626,0.32251130888380874,0.0,0.002630656116173162,0.041522624464692647,7.332434003606636,0.6580147048974889,0.007138197604404045,1.5238442686028861,0.5663310693242132,0.028618023955959554,0.09123114627942279,0.05369343883826838,1
3.814765499297568,19.401803542585284,0.03143734903534548,1.3008433976436347,0.003878220611759438,2.7289870169423223,0.34193790258864354,1.308302133646769,1.0202400362354127,0.19979518917527214,0.19979518917527214,0.17211649557663786,16.450070450821368,1.3792975039991044,0.005219555152939859,5.092986111057006,4.337769223059916,0.05560889694120281,0.4324355877648112,0.039022242353007025,1
0.03570746755096782,28.25446728943742,0.04,0.35356120132645175,0.05,0.04036566556129023,0.07036566556129023,0.049634334438709765,0.9601909085729012,0.0,0.005251193178580632,0.08875835225006443,7.146724433922589,0.8960731331122581,0.004178060066322586,1.1452147721445138,1.0184580350529007,0.03570746755096782,0.013926866887741952,0.08,1
0.06214397584739771,8.238638550843863,0.057856024152602284,0.17140843474684117,0.033568072457806866,0.07785602415260229,0.03571204830520458,0.021439758473977125,0.2586855364345667,0.0,0.008785602415260229,0.10614240966104091,5.860406641965629,0.24145542033754508,0.003071987923698856,2.0015337296553852,0.8793897538079873,0.01,0.07214397584739772,0.07,1
0.4345578856729312,6.884945641394671,0.04138070158653576,2.2526280443265074,0.005309649206732119,5.725736857211781,0.6671579048078542,1.4317157904807853,0.6918368285093968,0.30112630471136037,0.12529261707668993,0.06337666698558206,0.8996122442782606,1.2617157904807854,0.0027238596826928475,26.37394037471192,3.8419455457200553,0.05552280634614305,0.19004034600953712,0.02828420951921458,1
2.419749663140055,5.957175158122214,0.04,2.336579117979487,0.003998807919714547,4.128462216431765,0.6625149010035681,1.1250774852185546,1.0748748315700274,0.47740165337645013,0.42083430084032203,0.11825387426092773,15.657103633305088,1.7648629107671727,0.0027497019799286367,9.747604307024977,7.136996346079396,0.020011920802854535,0.38246721779215,0.04998807919714546,1
2.299992434738328,23.278709146564893,0.03353438493196114,0.6738876908286622,0.0053534384931961145,4.3467343771214,0.30077602511339807,0.8140492132536693,0.5200037826308359,0.15689589954640762,0.003922397488660191,0.030319242692776766,8.276895899546407,1.1126738159752236,0.004646561506803886,25.59638863648637,0.7184479497732038,0.06568958995464076,0.38965425936497067,0.06491356484124267,1
1.0524801930353984,21.321288438237488,0.03892574186219977,1.9064421911874394,0.005097757469822259,7.914846247050049,0.2007875654584294,0.7502625218194765,0.36152678919706993,0.9542728616913067,0.9542728616913067,0.10255612999287946,16.48470122189068,1.9178756545842939,0.008921243454157061,8.748162347263666,0.7650328986504791,0.06026252181947646,0.17737478180523536,0.0778998254441883,1
2.4544822689844747,0.07844257395547527,0.03902393168648638,1.0993445562671484,0.012170534919181769,5.481557426044525,0.54,1.7304089051540301,0.56,0.94,0.94,0.005422128697773763,15.799647624275691,2.021959109484597,0.009,26.312903177798077,4.31,0.01,0.06,0.01,1
3.8059535732368035,16.024879556892145,0.01863545712490491,2.5771740720729976,0.0045543822824828835,7.074564210204347,0.130929972305759,1.619806315646376,0.7713645428750951,0.614384155155721,0.614384155155721,0.0381461385051907,6.957910360025133,1.8912925208556448,0.0089070027694241,33.86396077543875,3.0908579502863085,0.089335734067315,0.10920288088077801,0.029867146813463,1
3.6078137062117417,12.450393809816957,0.04786529107043486,2.0644350777039113,0.007252851874652198,6.330290640099571,0.785057037493044,1.7679793660565228,1.3767463517469594,0.3623003687743461,0.08896141539669289,0.12153883571826059,9.842694178591303,1.1929739134221717,0.006,13.93260191414262,4.347055860899117,0.09106735446478258,0.4346632276760871,0.06679793660565228,1
3.3475996716008454,10.618245974681171,0.03827331194590145,2.755799029977889,0.004481993583770437,1.8286430797901905,0.19373955086393055,1.3830932477836058,1.3382733119459016,0.0,0.0,0.09929180033811591,8.472705782194284,1.9582733119459015,0.009,10.167340834109844,7.052123793163119,0.07586334402704928,0.18168971126966965,0.030683279864753634,1
1.530898241438507,8.82526938026152,0.025928143318348883,2.151916156232118,0.0038502996771557813,5.81113765398445,0.4781437133633022,0.8935927682468194,0.889161693992649,0.24838325758071805,0.24838325758071805,0.12055089903146735,9.833113613976252,1.4602994138128358,0.0005928143318348884,36.17389211622392,2.324491075521063,0.012215570044953347,0.24,0.04371257327339553,1
3.0974256872922954,5.853976721308152,0.004521600365188046,1.6574150486233785,0.00373902250625737,5.1786259611833305,0.4613031143572271,0.7817563989988208,0.380867560830494,0.14000354622297215,0.0006087110705346615,0.15647804501251475,3.176462378441553,1.8352160036518805,0.000782577858930677,54.2834418735382,1.5887358940954663,0.08043555352673308,0.2469617639817849,0.03565155717861354,1
2.6202142978145275,27.961435590966634,0.01,3.640315987081077,0.006783074560466364,3.3327903092760613,0.5433315134530952,1.2574021499756083,1.284231359883409,0.0,0.0,0.09207981571637643,9.300739123069418,1.4260846271976682,0.0021746118406995468,15.821162259057758,1.3410069953375776,0.06259239038367724,0.11650776318600908,0.06825388159300454,1
0.061263352160795904,2.6750961355577307,0.061263352160795904,0.4464235780903467,0.07875801129647754,0.09993590962817965,0.05248397740704491,0.15877937475375098,0.5725480677788652,0.0,0.005875801129647754,0.12188221016682979,6.232636429789622,0.6686511940101103,0.004374732956784082,9.285419495598495,1.7817547116780852,0.07124198870352245,0.036252670432159184,0.054989318271363274,1
1.0364347790792516,13.848637257639774,0.37962678391097865,1.8049165300152674,0.053077181688594134,2.40560647614466,0.248606156299023,0.7803732160890213,0.502352268631429,0.08130053967872164,0.006876166300278192,0.08635906056286471,18.583870517695413,1.5309584249304522,0.005498444932962411,39.354953347988875,3.0528441734506044,0.04749222466481205,0.02498444932962411,0.02,1
2.8607266403165608,6.0173913209896455,0.011423107967544656,0.7188828458499547,0.0014269323902633968,4.581469423756342,0.0484239151237057,0.7802677095903119,0.26988526731843776,0.5326932390263397,0.11328321863927333,0.046189011025540405,10.873832494280352,1.4629227043894641,0.004569243187017862,13.76192028292098,0.3109259330141083,0.01715378406491069,0.20134661951316984,0.05142310796754466,1
1.0864167732246337,0.8862298848095498,0.04437462749647315,0.6989063431258816,0.016077352055181775,1.630954448910472,0.5020361856717309,1.4379816944975583,0.1857765005800326,0.15140783313998915,0.0007655598118828003,0.08212447849506241,9.19442230794791,1.1356313325599565,0.009343805875529028,5.93794593415898,1.5637403149083018,0.051093656874118286,0.1112507450070537,0.022187313748236574,1
0.6828716579892156,5.156255321020566,0.02671794289315811,1.1476409149700042,0.0016564114213683777,5.599128682761035,0.6208718851560493,0.5504614860384229,0.7496412557202546,0.0,0.0,0.008789748540815604,9.451999772833167,1.33697451333131,0.0025076914339737166,37.170769711314456,7.066768461896871,0.03148719987394662,0.13594879949578642,0.028358971446579055,1
3.4598009755113077,10.697714901366595,0.05,0.4498916988229519,0.002217679745635786,6.445821047760563,0.7462718303341598,0.8679734634015077,0.6755381039102362,0.6201502608578655,0.5451411885267011,0.11378232025436422,1.7874387614662761,1.3058630074413804,0.0015129281017456859,7.291485030713251,3.302760263022416,0.040258562034913715,0.24372816966584013,0.05782320254364215,1
0.0606707854906334,5.223530451274053,0.03,1.585675198516312,0.007,4.151703441880655,0.4333451014018097,1.426637246495476,0.2856575464135975,0.45335392745316694,0.37005825221833205,0.10893292145093667,5.970026478154072,1.575639894310883,0.006300088260513573,17.702665489859818,6.026310679801517,0.05133274492990951,0.3480052956308144,0.06,1
0.08041871438433615,27.227574207825985,0.024790642807831928,0.05790642807831927,0.05041871438433615,0.04520935719216808,0.0391625712313277,0.01958128561566385,1.0716748575373447,0.0,0.007520935719216808,0.09511578527048734,1.0961332800928396,0.7968350695054451,0.005125614315300844,1.6896913723799347,2.312388443266086,0.07437192842349577,0.024790642807831928,0.02,1
4.158628794827074,20.64697852348446,0.030762163598856064,3.1124702372263107,0.006615855760076263,5.557621635988561,0.09539639400190657,0.5624702372263106,1.017376640748904,0.7469513456045758,0.7469513456045758,0.08871350920343182,17.706859472389702,1.2401531220247854,0.004615855760076263,7.108628794827073,3.020091873214871,0.05615855760076263,0.42612793319580555,0.03615855760076263,1
3.774034603184981,13.164289958505279,0.02505081035868522,3.5779978111624278,0.0040304862152111326,3.346879983271353,0.3679978111624281,0.7457621553802783,0.3274897075755758,0.0,0.0,0.0724918964131478,3.1183740685220727,1.6341362239023514,0.0035355672510796543,4.994512481261996,1.8200906765295106,0.03,0.09535567251079655,0.0352540517934261,1
3.870465041313175,9.707290208410178,0.16389476211730658,1.5951363744006006,0.03340139992622777,1.5935698779047813,0.38841258354850233,0.1517797089634711,0.4215069601622698,0.1244895005532917,0.0027664333456287045,0.11618601652526989,9.5294022025084,1.7717692489856318,0.006654195831796412,37.37316437292516,2.160213212467652,0.06,0.04112237513832293,0.02,1
0.07618061333186217,6.99856048662952,0.07297742333351723,0.8673705499806909,0.045954846667034456,0.2652775466725513,0.031909693334068914,0.047022576666482775,0.6270225766664828,0.0,0.003595484666703446,0.006702257666648277,9.418480736670896,0.7624223299884145,0.002297742333351723,1.9839043000496515,4.131622823344551,0.0691580366653794,0.0691580366653794,0.05809030666593109,1
0.7078205351771503,22.057637563340332,0.39803281978321875,0.3435872896806538,0.02135872896806538,2.416451125086237,0.5846962294755239,1.3589874315850796,1.3359594972634032,0.6393924589510478,0.6393924589510478,0.11123240218927745,12.88550628420746,1.5820733225198156,0.007808100547319362,11.271668295153846,1.4045803162494053,0.02404050273659681,0.14302793432167651,0.04787849179020956,1
