aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
3.6713638580640366,10.957485809348853,0.031175018477061722,2.7610108647800375,0.001441249076146914,7.241939024357592,0.43472475979819764,1.4990385069998637,0.3864255727889134,0.033525055431185155,0.004470007390824688,0.09570501108623704,7.330312269036728,1.7297124168532223,0.005028758314677774,4.171889652577691,3.8782411676967516,0.04882498152293828,0.21266230599085195,0.02764996304587656,1
0.369853464194814,0.33671551193506205,0.012816035154892144,1.9822344572882977,0.004512413651601654,4.746524177551537,0.6558241570337767,1.67642244032469,0.643386225291785,0.23388277135585114,0.005243793174199173,0.012293447780605789,2.8030483551030736,1.2516931126458926,0.006975172696796692,48.0164793789732,4.28141218110569,0.062189658709958656,0.10462759045195037,0.013781034129004135,1
0.7448550333921059,10.763236688928071,0.0382987492410885,3.5974687310272127,0.003950208459818583,7.099128767454964,0.13369291236616818,0.0817012507589115,0.9835270997764158,0.0,0.0,0.10863483019649914,9.503858247323363,1.7268879093305223,0.006390041691963716,17.757137583480265,1.761245027320814,0.053402501517823,0.13800833839274335,0.03219916616072567,1
0.04252704027923308,9.645226155881312,0.09,0.35609144481677063,0.015658800349041352,0.2206047197905752,0.05252704027923308,0.14142576181501504,0.66,0.0,0.006,0.123,1.8709292031413722,0.5073647986038345,0.002,1.219247784502703,0.49241887916230076,0.04,0.029395280209424814,0.03,1
0.052217382761242645,5.980999803508581,0.026987583741969537,0.6963602679743025,0.02460248325160609,0.3306708709164832,0.044602483251606095,0.025397516748393904,0.4997887271220631,0.0,0.0,0.1296440875405791,17.803733345189475,1.0,0.0005397516748393907,1.5281180526969989,4.143720339457186,0.026987583741969537,0.05619255024518172,0.06079503349678782,1
0.8867129041698566,10.31948262317643,0.1633278936270757,4.372794197684733,0.1238521305563769,3.1656210336070116,0.09193079478470917,1.7090386823873387,1.0785865820388607,0.020016319118772913,0.6004044424458144,0.17042810516803508,2.8333278936270756,1.6114134179611392,0.00480936838934502,30.907099728043242,1.691584768708255,0.0209531580532749,0.08525052885239842,0.0190468419467251,1
2.791879264925152,18.935039582353625,0.018364855909846954,1.56830987053393,0.006509456772954086,1.824594236393878,0.7177974495326017,0.9632032131387236,0.8093655185811723,0.5107565418363269,0.4612116759046896,0.1569243458163673,4.974697580432458,1.2920134150083165,0.006182427954923477,38.86032328554224,4.2808115272122444,0.018175720450765237,0.32931053320525555,0.0767297118196939,1
4.52134344136342,18.09191002406492,0.03486356970964872,0.14027286058070257,0.005,5.158362836515784,0.7561049719242624,0.8528515064959247,0.9734242868602342,0.2608185817421077,0.004972713941929744,0.1164044987967541,9.122578645915222,1.3667735937745666,0.0026575713139765813,6.7056342307087595,5.5508456409450115,0.018560717150585465,0.055682151451756395,0.0717121434301171,1
2.2119960373485084,14.804595461305661,0.018691147333444916,1.2250754233260803,0.005,1.178945605316373,0.28104525399564834,1.2332485140056908,0.3412052413357881,0.9328813040040169,0.9328813040040169,0.1494557366672246,9.729858294035818,1.09,0.007083803133411441,20.972626846021086,3.420621667984602,0.046073442000334745,0.43607344200033477,0.009161968665885594,1
1.5554849906183448,9.835128016432616,0.05,2.3459502652525495,0.003121799589184602,2.9129012664178973,0.2960124336868626,1.509627648476217,0.7560899794592302,0.2164235580968294,0.2164235580968294,0.11560899794592301,2.844243599178369,1.1948719835673842,0.00884871983567384,42.95937161561098,5.0761909207797276,0.051807607394677165,0.047269202464892385,0.04453840492978478,1
0.32389811308224076,9.847303945373495,0.6124569087996051,1.2453672956392532,0.07625904708502426,4.621535963582331,0.8335781970928354,0.2666749378712513,1.2263550218818458,0.6884780255548573,0.6884780255548573,0.14527908139261989,7.608196912316394,1.5,0.001496660948734063,17.45380651844317,0.8054200875273836,0.06337785401687916,0.051722317521098946,0.03496660948734063,1
0.4882852827699207,22.485831642539168,0.039900753393789755,0.04416835746083042,0.001,3.0814850813958836,0.6804962330310513,0.42625253619124565,0.7128781515800972,0.8440452036273851,0.8416335110964761,0.07929773981863074,0.22697116966195244,1.5650376696894877,0.004960301357515901,42.94446971497673,1.0147399298708568,0.04990075339378976,0.271984932124205,0.010396986424840993,1
2.540289341722025,19.790289341722023,0.02999647144241433,2.42944601645905,0.002001058567275701,2.0298976718300152,0.819957657308972,1.050010585672757,0.6900035285575856,0.00030698450995325643,0.00030698450995325643,0.05201905421096261,9.460095271054813,1.699795343660031,0.0020021171345514016,14.669936485963458,6.598920261378785,0.01000352855758567,0.030155256533769492,0.040010585672757004,1
0.24140568624879247,21.62757480504329,0.02,1.8713284507406172,0.0030030894203270167,0.45217804133054657,0.5703707304392419,0.7493975630362318,1.2491967507149757,0.2802934949310666,0.0019969105796729834,0.08287642318691935,15.317976429685805,1.010540648557228,0.005,13.2958601767618,4.320247153626162,0.04996910579672984,0.29013902391471574,0.03996910579672984,1
1.857496205651952,22.892563692597133,0.005297600013438243,1.8491154866764143,0.0024407794885577686,5.562556306730957,0.724902563930279,1.5266941538358167,0.8435532306865339,0.11567466662187254,0.007118441022884463,0.08704422566617928,8.554047999731235,1.2594227694478486,0.006779610255721116,25.004497642259203,7.56834338398482,0.06110194872139442,0.12212143593533864,0.04669415383581674,1
0.06515234706460393,17.65854583960328,0.019016607363056895,1.3805126248771662,0.06742382646769804,0.3540996441783414,0.051288086766150986,0.07342094567060614,1.44,0.06098339263694311,0.0047423826467698025,0.06412187765168315,9.684654126172896,0.0780332147261138,0.006386426029845295,0.218711913233849,0.3537256397998141,0.08969530587079212,0.04871191323384902,0.07871191323384902,1
0.6292021028670176,4.859333302760674,0.08675327999734142,3.341262445646302,0.08975144228165044,4.684860891425533,0.48487926858244274,0.9112991999601212,0.0643228342845749,0.2502598399920242,0.002567716571542511,0.14042860799707554,12.436643017055882,1.8208162742898921,0.001810761142819163,40.49567716571543,0.4722808686622005,0.07189238857180838,0.04810761142819163,0.015677165715425108,1
1.5013582648777366,6.912177497849292,0.010812614624125092,1.4380594051486224,0.001,3.160200223277885,0.13437843872375277,0.1832687983565151,1.1433656008217423,0.30318371740387196,0.0009187385375874908,0.02393876086537601,1.7679442628233804,1.036252292482502,0.0011625229248250185,3.517944262823381,6.224742205559494,0.08674954150349963,0.4326197272902457,0.010812614624125092,1
1.103341324893396,17.862494520700064,0.03121814196872774,1.0570539875621883,0.006365442590618322,2.9951013999644545,0.5226630585465523,0.5192354072494658,0.5082440398898348,0.704390929015636,0.704390929015636,0.10794902714996438,1.7560345305614762,1.5016997808280026,0.005682721295309162,42.12390723267591,3.3705659077825185,0.08243628393745549,0.10660043834399485,0.03560907098436387,1
1.8362995065828402,12.166049369267412,0.03,0.9292024135371995,0.001,2.9910981892731128,0.13319363682956953,1.3713450356101733,1.0373944048775852,0.2674382884157348,0.2674382884157348,0.056382556207487375,13.374623148537674,1.299033461341336,0.00531091607316378,3.7568436647518455,0.5170159079260761,0.02407569939030183,0.1708820625607323,0.06436972024387927,1
3.825520582857995,25.544326366701142,0.01406122017634582,2.726367743776185,0.004015305044086454,1.2511942161568534,0.4576223346731641,0.1418366052903745,0.4704181969656598,0.3989286469139482,0.0033908169735481276,0.14278982481848304,18.02705108726664,1.62,0.0025938779823654187,12.743306734958894,5.777286046421372,0.05187755964730836,0.3340612201763458,0.055785729382789646,1
2.4136538961614233,5.940636914029472,0.02713016982131951,2.3678254245532986,0.004139050946395854,6.8847932071472195,0.6390383115157305,0.7547932071472195,0.7013016982131951,0.3431210286568427,0.2897112334153187,0.18434762736598964,7.90260339642639,1.4243491508934025,0.002782542455329878,8.873121028656842,0.5206952547319793,0.061390509463958534,0.09782542455329879,0.07573966035736097,1
0.5339105411466867,10.47,0.01,3.83,0.008,2.84,0.06,1.72,1.06,0.63,0.63,0.171,1.96,1.47,0.005,22.15,1.5,0.02,0.07,0.02,1
0.14817093040480958,21.12,0.04,0.61,0.005,1.99,0.25,0.83,1.09,0.12024315180405265,0.0017682816441772448,0.084,5.88,1.46,0.001,27.44,4.6,0.06,0.04,0.01,1
1.8573978317869617,20.351723797286155,0.02097108701985513,3.6477357515912234,0.001,7.080949123974777,0.49582652211913075,1.1114456490072435,0.39174576033123143,0.25922532668862375,0.0022427717549637826,0.09014566305297826,5.462542396687686,1.7170867389404345,0.009708673894043462,3.4807746733113762,5.912542396687686,0.09757228245036217,0.23126021682130382,0.040485543509927564,1
3.9333200621637348,21.544882612517917,0.04,2.899618289266499,0.005961828926649912,5.656679937836266,0.09335987567253079,0.37996429257981923,1.4082424881904498,0.6968309796942196,0.696582867717444,0.06350020530443076,17.70430594032905,1.0476342146700177,0.0040572566100251315,6.8804572316624775,2.8688905752196785,0.05,0.4533200621637346,0.030572566100251317,1
1.6183940730371182,8.18886178252999,0.023607722816248768,2.246006136371313,0.006196138591875616,0.8838718850136428,0.5913821747000985,1.122926737949852,1.0782825713113326,0.14070118983370197,0.0028861782529990146,0.06980895009051133,13.769176831551253,1.6146239616712144,0.006753049465376109,33.06777445188385,5.466778417996189,0.06721544563249754,0.3084756417175517,0.02525405971374138,1
0.03344003249871456,0.862241359529559,0.048960021665809705,0.6744800108329049,0.06672001624935728,0.2505598320899748,0.06879997291773787,0.9837594529383049,0.39168017332647764,0.007759994583547574,0.0046720016249357284,0.04586406012262194,2.667921397444726,0.1808002437403592,0.002448001083290485,8.624399647930591,1.1397609424627222,0.013440032498714557,0.05551998916709515,0.024480010832904853,1
2.3761702903762494,17.399643466473577,0.1123381016930416,2.2825491053687603,0.04194712512809744,4.170502063377128,0.4696434664735762,0.39668445689459797,0.07863933971931883,0.46491389240369907,0.33715424995550464,0.10821537833592197,6.7148484185786845,1.4357724893072517,0.005852049521051089,30.78450398819348,4.723461072956106,0.04,0.29396313633323556,0.05852049521051089,1
1.8922210837933746,6.121009024677372,0.049919196058933184,3.7349093517127905,0.007975758817679954,2.8542629201842558,0.5215352748802695,1.0273334699447951,0.5084647251197305,0.7690303527071982,0.7690303527071982,0.013260541480642346,1.12066612022082,1.5468486462983941,0.00795959802946659,20.306182526077574,2.203778096537855,0.02056562758746773,0.4786263330018641,0.03975758817679955,1
0.5579180578426083,1.0940653196407868,0.005780972510589743,1.9752472116818922,0.007505416636835544,7.259133338106313,0.19407917173795752,0.5250541663683554,1.092863891474253,0.0,0.0,0.07468111103156146,11.833019464530734,1.3249458336316446,0.008351388789451814,6.833537508054404,5.902237515213873,0.07164861121054819,0.35032499821013263,0.046702777578903634,1
1.9113716747661407,24.26617650994763,0.025851012213544022,1.9009716412753936,0.005340404885417609,4.030226702343114,0.5390429145051918,1.1269117450261854,1.0649975740365691,0.43436113434898427,0.004510607328126413,0.149925506106772,2.655515810625735,1.685959511458239,0.00834040488541761,29.621480174010834,0.34744453739593706,0.043404048854176085,0.20617165802076737,0.06,1
1.663540330471291,18.80980543933742,0.02,1.8272184880541529,0.004776732855809511,6.778482362949113,0.5602383447970057,1.475794893980409,0.9493571165189136,0.7172687468968704,0.7172687468968704,0.08973627898740144,17.992731253103127,1.3791690305646254,0.00722326714419049,20.552348606486262,2.949971633224495,0.0638005673355101,0.23106931423238042,0.03413295510965994,1
3.72172844693149,16.158873385469203,0.016766972066781856,2.718873385469201,0.0023233027933218142,6.118488134116285,0.20782017876799136,1.1899963575590065,0.7664660558664363,0.5896990837996544,0.5896990837996544,0.05660917318365011,7.267746770938402,1.8461651396660907,0.009,33.30127343018998,4.545199910558445,0.09,0.10323302793321815,0.03676697206678186,1
4.031150394317745,20.812904895476482,0.018445949668054892,2.0006074120737347,0.004533784900416468,6.25067569800833,0.5256082383819213,0.09445949668054894,1.2448648053111215,0.02020265431528638,0.0012432402655560846,0.1674527231743019,4.0233102041070525,1.7980406410374823,0.005533784900416469,10.40472933518618,1.0158103418250832,0.01466215099583532,0.40939203705414084,0.06756759734443915,1
4.166596067620059,18.889104251072496,0.02082247609805839,2.785529276710993,0.005835504780388322,3.9863680116446423,0.24543974504595617,0.8451954302349489,0.3244869821245985,0.7109527629213577,0.7109527629213577,0.1232223113483168,17.924039107660846,1.5889902230847883,0.006721498406537226,7.8922068546475765,3.2647475557711974,0.06278501593462775,0.3391775239019416,0.046392507967313874,1
0.095035877727272,27.866943895227283,0.02503587772727199,0.6756099213636239,0.07014351090908796,0.23525114409090395,0.09255381659090799,0.13410305681820023,0.3406457990908959,0.0,0.0067517938863635996,0.04342465677272882,6.587488559090961,0.43183626204546816,0.001,5.50015989477257,1.7761545852273004,0.022410305681820022,0.06766144977272395,0.040071755454543986,1
1.1859980449161738,3.1876988776240167,0.01922889210742378,1.1391312816934605,0.005231332367772866,2.104370420018803,0.6131210354755411,0.6739287472733537,0.3761078566318826,0.20692776973144056,0.007,0.16000488052069817,3.3621669080567838,1.505324547437561,0.002384333816113567,14.795202534420106,5.2983723751026295,0.027686676322271342,0.26998779869825457,0.04538555394628811,1
3.628490973731196,3.2895562496329522,0.01,2.4243119806654443,0.002,5.794297051476121,0.47627222189595764,1.2043194452601058,0.8600074645946613,0.685525173356217,0.685525173356217,0.11829807295643015,4.89925295146026,1.5759689237232646,0.006,46.76435676823341,2.808247392315794,0.07492604160549207,0.3243269098547672,0.03,1
3.6015285792178506,9.677058132032565,0.021316758091964413,2.8017265085174126,0.002197513713794662,5.401316758091965,0.13621084752902135,1.0880248628620535,0.4233287027245588,0.5319751371379466,0.5319751371379466,0.07763351618392883,15.64436002470134,1.067278977000452,0.008604972572410675,12.686685189101766,5.813116881598673,0.04736648381607118,0.3819751371379466,0.08802486286205338,1
2.199659851878412,18.479143642737146,0.03,1.4778442502991358,0.006786065900932662,3.996241961952341,0.10679098851398992,1.7497254867191756,1.3522049758314367,0.32854095525250265,0.034415938621759,0.17157705441492258,17.75444276908326,1.946450840392402,0.0020713113663557796,27.96546321344802,0.29369240320689544,0.05106967049533669,0.32465164752331654,0.08,1
0.06742175886606627,5.427108794330332,0.02536437871567381,2.805394921955548,0.010836065247327109,4.489336808504503,0.43,0.9772205816024127,0.07,0.29,0.002,0.155,12.011289120566966,1.199023843968768,0.002,35.11421005652367,0.02,0.07,0.05,0.01,1
1.4619317069308588,14.505534399271387,0.013125651803802976,2.1063138767726914,0.0032502607215211905,2.1013399489248106,0.23750782164563572,0.7549322124044906,0.529376955411409,0.6899895711391524,0.6899895711391524,0.08575391082281786,3.6573201021503783,1.6075182505064833,0.0012502607215211905,16.935461397245454,5.413229940412279,0.036874348196197025,0.45625130360760596,0.016874348196197025,1
